"","temp","sh","stability","S","CA","CS","CB","N"
"60",302.53255033557,14.2,"seagrass",657.03,0.17,5.45,6235.9,0.01
"61",302.594966442953,14.2,"seagrass",657,0.17,5.45,6205.64,0.01
"62",302.657382550336,14.2,"seagrass",656.96,0.17,5.45,6175.53,0.01
"63",302.719798657718,14.2,"seagrass",656.93,0.17,5.45,6145.56,0.01
"64",302.782214765101,14.2,"seagrass",656.89,0.17,5.45,6115.74,0.01
"65",302.844630872483,14.2,"seagrass",656.86,0.17,5.45,6086.06,0.01
"66",302.907046979866,14.2,"seagrass",656.82,0.17,5.45,6056.52,0.01
"67",302.969463087248,14.2,"seagrass",656.78,0.17,5.45,6027.12,0.01
"68",303.031879194631,14.2,"seagrass",656.73,0.17,5.45,5997.85,0.01
"69",303.094295302013,14.2,"seagrass",656.69,0.17,5.45,5968.72,0.01
"70",303.156711409396,14.2,"seagrass",656.64,0.17,5.45,5939.73,0.01
"71",303.219127516779,14.2,"seagrass",656.59,0.17,5.45,5910.87,0.01
"72",303.281543624161,14.2,"seagrass",656.54,0.17,5.45,5882.14,0.01
"73",303.343959731544,14.2,"seagrass",656.49,0.17,5.45,5853.54,0.01
"74",303.406375838926,14.2,"seagrass",656.43,0.17,5.45,5825.06,0.01
"75",303.468791946309,14.2,"seagrass",656.37,0.17,5.45,5796.71,0.01
"76",303.531208053691,14.2,"seagrass",656.31,0.16,5.45,5768.48,0.01
"77",303.593624161074,14.2,"seagrass",656.25,0.16,5.45,5740.38,0.01
"78",303.656040268456,14.2,"seagrass",656.18,0.16,5.44,5712.39,0.01
"79",303.718456375839,14.2,"seagrass",656.1,0.16,5.44,5684.52,0.01
"80",303.780872483221,14.2,"seagrass",656.03,0.16,5.44,5656.76,0.01
"81",303.843288590604,14.2,"seagrass",655.95,0.16,5.44,5629.11,0.01
"82",303.905704697987,14.2,"bistable",655.86,0.16,5.44,5601.57,0.01
"83",303.968120805369,14.2,"bistable",655.77,0.16,5.44,5574.14,0.01
"84",304.030536912752,14.2,"bistable",655.67,0.16,5.44,5546.8,0.01
"85",304.092953020134,14.2,"bistable",655.57,0.16,5.44,5519.56,0.01
"86",304.155369127517,14.2,"bistable",655.46,0.16,5.44,5492.41,0.01
"87",304.217785234899,14.2,"bistable",655.34,0.16,5.44,5465.35,0.01
"88",304.280201342282,14.2,"bistable",655.22,0.16,5.44,5438.37,0.01
"89",304.342617449664,14.2,"bistable",655.08,0.16,5.43,5411.46,0.01
"90",304.405033557047,14.2,"bistable",654.94,0.16,5.43,5384.63,0.01
"91",304.46744966443,14.2,"bistable",654.79,0.16,5.43,5357.85,0.01
"92",304.529865771812,14.2,"bistable",654.62,0.16,5.43,5331.13,0.01
"93",304.592281879195,14.2,"bistable",654.45,0.16,5.43,5304.45,0.01
"94",304.654697986577,14.2,"bistable",654.25,0.16,5.43,5277.81,0.01
"95",304.71711409396,14.2,"bistable",654.04,0.16,5.43,5251.18,0.01
"96",304.779530201342,14.2,"bistable",653.82,0.16,5.42,5224.56,0.01
"97",304.841946308725,14.2,"bistable",653.57,0.16,5.42,5197.92,0.01
"98",304.904362416107,14.2,"bistable",653.29,0.16,5.42,5171.25,0.01
"99",304.96677852349,14.2,"bistable",652.99,0.16,5.42,5144.52,0.01
"100",305.029194630872,14.2,"bistable",652.66,0.16,5.41,5117.7,0.01
"101",305.091610738255,14.2,"bistable",652.29,0.16,5.41,5090.76,0.01
"102",305.154026845638,14.2,"bistable",651.88,0.16,5.41,5063.65,0.01
"103",305.21644295302,14.2,"bistable",651.41,0.16,5.4,5036.31,0.02
"104",305.278859060403,14.2,"bistable",650.89,0.16,5.4,5008.68,0.02
"105",305.341275167785,14.2,"bistable",650.28,0.16,5.39,4980.67,0.02
"106",305.403691275168,14.2,"bistable",649.59,0.16,5.39,4952.16,0.02
"107",305.46610738255,14.2,"bistable",648.78,0.16,5.38,4922.99,0.02
"108",305.528523489933,14.2,"bistable",647.82,0.16,5.37,4892.97,0.02
"109",305.590939597315,14.2,"bistable",646.67,0.16,5.37,4861.79,0.02
"110",305.653355704698,14.2,"bistable",645.28,0.16,5.35,4829.04,0.03
"111",305.715771812081,14.2,"bistable",643.53,0.16,5.34,4794.1,0.03
"112",305.778187919463,14.2,"bistable",641.3,0.16,5.32,4755.98,0.03
"113",305.840604026846,14.2,"bistable",638.33,0.16,5.3,4713.07,0.04
"114",305.903020134228,14.2,"bistable",634.21,0.16,5.27,4662.49,0.04
"115",305.965436241611,14.2,"bistable",628.07,0.15,5.22,4598.51,0.05
"116",306.027852348993,14.2,"bistable",617.94,0.15,5.14,4507.86,0.07
"117",306.090268456376,14.2,"bistable",597.87,0.15,4.98,4350.6,0.11
"118",306.152684563758,14.2,"bistable",533.96,0.15,4.47,3898.79,0.21
"119",306.215100671141,14.2,"bare",0,0.14,0,117.3,1.15
"120",306.277516778523,14.2,"bare",0,0.14,0,116.58,1.15
"121",306.339932885906,14.2,"bare",0,0.14,0,115.86,1.15
"122",306.402348993289,14.2,"bare",0,0.14,0,115.14,1.15
"123",306.464765100671,14.2,"bare",0,0.14,0,114.43,1.15
"124",306.527181208054,14.2,"bare",0,0.14,0,113.72,1.15
"125",306.589597315436,14.2,"bare",0,0.14,0,113.02,1.15
"126",306.652013422819,14.2,"bare",0,0.14,0,112.32,1.15
"127",306.714429530201,14.2,"bare",0,0.14,0,111.63,1.15
"128",306.776845637584,14.2,"bare",0,0.14,0,110.94,1.15
"129",306.839261744966,14.2,"bare",0,0.14,0,110.25,1.15
"130",306.901677852349,14.2,"bare",0,0.14,0,109.57,1.15
"131",306.964093959732,14.2,"bare",0,0.14,0,108.89,1.15
"132",307.026510067114,14.2,"bare",0,0.14,0,108.21,1.15
"133",307.088926174497,14.2,"bare",0,0.14,0,107.54,1.15
"134",307.151342281879,14.2,"bare",0,0.14,0,106.87,1.15
"135",307.213758389262,14.2,"bare",0,0.14,0,106.21,1.15
"136",307.276174496644,14.2,"bare",0,0.14,0,105.55,1.15
"137",307.338590604027,14.2,"bare",0,0.14,0,104.9,1.15
"138",307.401006711409,14.2,"bare",0,0.14,0,104.24,1.15
"139",307.463422818792,14.2,"bare",0,0.14,0,103.6,1.15
"140",307.525838926174,14.2,"bare",0,0.14,0,102.95,1.15
"141",307.588255033557,14.2,"bare",0,0.14,0,102.31,1.15
"142",307.65067114094,14.2,"bare",0,0.14,0,101.67,1.15
"143",307.713087248322,14.2,"bare",0,0.14,0,101.04,1.15
"144",307.775503355705,14.2,"bare",0,0.14,0,100.41,1.15
"145",307.837919463087,14.2,"bare",0,0.14,0,99.79,1.15
"146",307.90033557047,14.2,"bare",0,0.14,0,99.17,1.15
"147",307.962751677852,14.2,"bare",0,0.13,0,98.55,1.15
"148",308.025167785235,14.2,"bare",0,0.13,0,97.93,1.15
"149",308.087583892617,14.2,"bare",0,0.13,0,97.32,1.15
"150",308.15,14.2,"bare",0,0.13,0,96.71,1.15
"151",298.85,47.661744966443,"seagrass",577.74,0.18,5.26,8021.96,0.01
"152",298.912416107383,47.661744966443,"seagrass",577.74,0.18,5.26,7982.53,0.01
"153",298.974832214765,47.661744966443,"seagrass",577.74,0.18,5.26,7943.31,0.01
"154",299.037248322148,47.661744966443,"seagrass",577.74,0.18,5.26,7904.29,0.01
"155",299.09966442953,47.661744966443,"seagrass",577.74,0.18,5.26,7865.47,0.01
"156",299.162080536913,47.661744966443,"seagrass",577.74,0.18,5.26,7826.86,0.01
"157",299.224496644295,47.661744966443,"seagrass",577.74,0.18,5.26,7788.45,0.01
"158",299.286912751678,47.661744966443,"seagrass",577.74,0.18,5.26,7750.24,0.01
"159",299.34932885906,47.661744966443,"seagrass",577.74,0.18,5.26,7712.22,0.01
"160",299.411744966443,47.661744966443,"seagrass",577.74,0.18,5.26,7674.41,0.01
"161",299.474161073826,47.661744966443,"seagrass",577.74,0.18,5.26,7636.79,0.01
"162",299.536577181208,47.661744966443,"seagrass",577.73,0.18,5.26,7599.36,0.01
"163",299.598993288591,47.661744966443,"seagrass",577.73,0.18,5.26,7562.13,0.01
"164",299.661409395973,47.661744966443,"seagrass",577.73,0.18,5.26,7525.09,0.01
"165",299.723825503356,47.661744966443,"seagrass",577.73,0.18,5.26,7488.25,0.01
"166",299.786241610738,47.661744966443,"seagrass",577.73,0.18,5.26,7451.59,0.01
"167",299.848657718121,47.661744966443,"seagrass",577.72,0.18,5.26,7415.12,0.01
"168",299.911073825503,47.661744966443,"seagrass",577.72,0.18,5.26,7378.85,0.01
"169",299.973489932886,47.661744966443,"seagrass",577.71,0.18,5.26,7342.76,0.01
"170",300.035906040268,47.661744966443,"seagrass",577.71,0.18,5.26,7306.85,0.01
"171",300.098322147651,47.661744966443,"seagrass",577.71,0.18,5.26,7271.13,0.01
"172",300.160738255034,47.661744966443,"seagrass",577.7,0.18,5.26,7235.59,0.01
"173",300.223154362416,47.661744966443,"seagrass",577.69,0.18,5.26,7200.24,0.01
"174",300.285570469799,47.661744966443,"seagrass",577.69,0.18,5.26,7165.07,0.01
"175",300.347986577181,47.661744966443,"seagrass",577.68,0.18,5.26,7130.08,0.01
"176",300.410402684564,47.661744966443,"seagrass",577.68,0.18,5.26,7095.27,0.01
"177",300.472818791946,47.661744966443,"seagrass",577.67,0.18,5.26,7060.63,0.01
"178",300.535234899329,47.661744966443,"seagrass",577.66,0.18,5.26,7026.18,0.01
"179",300.597651006711,47.661744966443,"seagrass",577.65,0.17,5.26,6991.9,0.01
"180",300.660067114094,47.661744966443,"seagrass",577.64,0.17,5.26,6957.79,0.01
"181",300.722483221477,47.661744966443,"seagrass",577.63,0.17,5.26,6923.86,0.01
"182",300.784899328859,47.661744966443,"seagrass",577.63,0.17,5.26,6890.1,0.01
"183",300.847315436242,47.661744966443,"seagrass",577.62,0.17,5.26,6856.52,0.01
"184",300.909731543624,47.661744966443,"seagrass",577.6,0.17,5.26,6823.1,0.01
"185",300.972147651007,47.661744966443,"seagrass",577.59,0.17,5.26,6789.86,0.01
"186",301.034563758389,47.661744966443,"seagrass",577.58,0.17,5.26,6756.78,0.01
"187",301.096979865772,47.661744966443,"seagrass",577.57,0.17,5.26,6723.87,0.01
"188",301.159395973154,47.661744966443,"seagrass",577.56,0.17,5.26,6691.13,0.01
"189",301.221812080537,47.661744966443,"seagrass",577.54,0.17,5.26,6658.55,0.01
"190",301.284228187919,47.661744966443,"seagrass",577.53,0.17,5.26,6626.14,0.01
"191",301.346644295302,47.661744966443,"seagrass",577.51,0.17,5.26,6593.89,0.01
"192",301.409060402685,47.661744966443,"seagrass",577.5,0.17,5.26,6561.8,0.01
"193",301.471476510067,47.661744966443,"seagrass",577.48,0.17,5.26,6529.87,0.01
"194",301.53389261745,47.661744966443,"seagrass",577.46,0.17,5.26,6498.11,0.01
"195",301.596308724832,47.661744966443,"seagrass",577.45,0.17,5.26,6466.5,0.01
"196",301.658724832215,47.661744966443,"seagrass",577.43,0.17,5.26,6435.05,0.01
"197",301.721140939597,47.661744966443,"seagrass",577.41,0.17,5.26,6403.75,0.01
"198",301.78355704698,47.661744966443,"seagrass",577.39,0.17,5.26,6372.61,0.01
"199",301.845973154362,47.661744966443,"seagrass",577.37,0.17,5.26,6341.63,0.01
"200",301.908389261745,47.661744966443,"seagrass",577.34,0.17,5.26,6310.8,0.01
"201",301.970805369128,47.661744966443,"seagrass",577.32,0.17,5.26,6280.12,0.01
"202",302.03322147651,47.661744966443,"seagrass",577.29,0.17,5.26,6249.59,0.01
"203",302.095637583893,47.661744966443,"seagrass",577.27,0.17,5.26,6219.21,0.01
"204",302.158053691275,47.661744966443,"seagrass",577.24,0.17,5.26,6188.98,0.01
"205",302.220469798658,47.661744966443,"seagrass",577.21,0.17,5.26,6158.89,0.01
"206",302.28288590604,47.661744966443,"seagrass",577.19,0.17,5.25,6128.96,0.01
"207",302.345302013423,47.661744966443,"seagrass",577.16,0.17,5.25,6099.16,0.01
"208",302.407718120805,47.661744966443,"seagrass",577.12,0.17,5.25,6069.51,0.01
"209",302.470134228188,47.661744966443,"seagrass",577.09,0.17,5.25,6040,0.01
"210",302.53255033557,47.661744966443,"seagrass",577.06,0.17,5.25,6010.64,0.01
"211",302.594966442953,47.661744966443,"seagrass",577.02,0.17,5.25,5981.41,0.01
"212",302.657382550336,47.661744966443,"seagrass",576.98,0.17,5.25,5952.32,0.01
"213",302.719798657718,47.661744966443,"seagrass",576.94,0.17,5.25,5923.37,0.01
"214",302.782214765101,47.661744966443,"seagrass",576.9,0.17,5.25,5894.55,0.01
"215",302.844630872483,47.661744966443,"seagrass",576.86,0.17,5.25,5865.87,0.01
"216",302.907046979866,47.661744966443,"seagrass",576.81,0.17,5.25,5837.31,0.01
"217",302.969463087248,47.661744966443,"seagrass",576.76,0.17,5.25,5808.89,0.01
"218",303.031879194631,47.661744966443,"seagrass",576.71,0.17,5.25,5780.6,0.01
"219",303.094295302013,47.661744966443,"seagrass",576.66,0.17,5.25,5752.43,0.01
"220",303.156711409396,47.661744966443,"seagrass",576.61,0.17,5.25,5724.39,0.01
"221",303.219127516779,47.661744966443,"seagrass",576.55,0.17,5.25,5696.48,0.01
"222",303.281543624161,47.661744966443,"seagrass",576.49,0.16,5.25,5668.68,0.01
"223",303.343959731544,47.661744966443,"seagrass",576.42,0.16,5.25,5641,0.01
"224",303.406375838926,47.661744966443,"seagrass",576.36,0.16,5.25,5613.44,0.01
"225",303.468791946309,47.661744966443,"seagrass",576.28,0.16,5.25,5586,0.01
"226",303.531208053691,47.661744966443,"seagrass",576.21,0.16,5.24,5558.66,0.01
"227",303.593624161074,47.661744966443,"seagrass",576.13,0.16,5.24,5531.44,0.01
"228",303.656040268456,47.661744966443,"seagrass",576.05,0.16,5.24,5504.32,0.01
"229",303.718456375839,47.661744966443,"seagrass",575.96,0.16,5.24,5477.31,0.01
"230",303.780872483221,47.661744966443,"seagrass",575.87,0.16,5.24,5450.39,0.01
"231",303.843288590604,47.661744966443,"seagrass",575.77,0.16,5.24,5423.58,0.01
"232",303.905704697987,47.661744966443,"bistable",575.66,0.16,5.24,5396.85,0.01
"233",303.968120805369,47.661744966443,"bistable",575.55,0.16,5.24,5370.21,0.01
"234",304.030536912752,47.661744966443,"bistable",575.43,0.16,5.24,5343.66,0.01
"235",304.092953020134,47.661744966443,"bistable",575.31,0.16,5.24,5317.19,0.01
"236",304.155369127517,47.661744966443,"bistable",575.17,0.16,5.24,5290.78,0.01
"237",304.217785234899,47.661744966443,"bistable",575.03,0.16,5.23,5264.45,0.01
"238",304.280201342282,47.661744966443,"bistable",574.87,0.16,5.23,5238.17,0.01
"239",304.342617449664,47.661744966443,"bistable",574.71,0.16,5.23,5211.94,0.01
"240",304.405033557047,47.661744966443,"bistable",574.53,0.16,5.23,5185.76,0.01
"241",304.46744966443,47.661744966443,"bistable",574.33,0.16,5.23,5159.6,0.01
"242",304.529865771812,47.661744966443,"bistable",574.12,0.16,5.23,5133.47,0.01
"243",304.592281879195,47.661744966443,"bistable",573.9,0.16,5.22,5107.34,0.01
"244",304.654697986577,47.661744966443,"bistable",573.65,0.16,5.22,5081.2,0.01
"245",304.71711409396,47.661744966443,"bistable",573.38,0.16,5.22,5055.03,0.01
"246",304.779530201342,47.661744966443,"bistable",573.09,0.16,5.22,5028.8,0.01
"247",304.841946308725,47.661744966443,"bistable",572.77,0.16,5.21,5002.5,0.01
"248",304.904362416107,47.661744966443,"bistable",572.41,0.16,5.21,4976.09,0.01
"249",304.96677852349,47.661744966443,"bistable",572.01,0.16,5.21,4949.54,0.02
"250",305.029194630872,47.661744966443,"bistable",571.57,0.16,5.2,4922.78,0.02
"251",305.091610738255,47.661744966443,"bistable",571.07,0.16,5.2,4895.78,0.02
"252",305.154026845638,47.661744966443,"bistable",570.5,0.16,5.2,4868.44,0.02
"253",305.21644295302,47.661744966443,"bistable",569.86,0.16,5.19,4840.69,0.02
"254",305.278859060403,47.661744966443,"bistable",569.12,0.16,5.18,4812.39,0.02
"255",305.341275167785,47.661744966443,"bistable",568.27,0.16,5.18,4783.4,0.02
"256",305.403691275168,47.661744966443,"bistable",567.26,0.16,5.17,4753.49,0.02
"257",305.46610738255,47.661744966443,"bistable",566.05,0.16,5.16,4722.36,0.03
"258",305.528523489933,47.661744966443,"bistable",564.59,0.16,5.15,4689.59,0.03
"259",305.590939597315,47.661744966443,"bistable",562.78,0.16,5.13,4654.55,0.03
"260",305.653355704698,47.661744966443,"bistable",560.48,0.16,5.11,4616.26,0.04
"261",305.715771812081,47.661744966443,"bistable",557.45,0.16,5.09,4573.12,0.04
"262",305.778187919463,47.661744966443,"bistable",553.29,0.15,5.06,4522.29,0.05
"263",305.840604026846,47.661744966443,"bistable",547.18,0.15,5.01,4458.21,0.06
"264",305.903020134228,47.661744966443,"bistable",537.23,0.15,4.93,4367.89,0.07
"265",305.965436241611,47.661744966443,"bistable",517.46,0.15,4.77,4210.23,0.11
"266",306.027852348993,47.661744966443,"bare",0,0.14,0,119.5,1.15
"267",306.090268456376,47.661744966443,"bare",0,0.14,0,118.76,1.15
"268",306.152684563758,47.661744966443,"bare",0,0.14,0,118.03,1.15
"269",306.215100671141,47.661744966443,"bare",0,0.14,0,117.3,1.15
"270",306.277516778523,47.661744966443,"bare",0,0.14,0,116.58,1.15
"271",306.339932885906,47.661744966443,"bare",0,0.14,0,115.86,1.15
"272",306.402348993289,47.661744966443,"bare",0,0.14,0,115.14,1.15
"273",306.464765100671,47.661744966443,"bare",0,0.14,0,114.43,1.15
"274",306.527181208054,47.661744966443,"bare",0,0.14,0,113.72,1.15
"275",306.589597315436,47.661744966443,"bare",0,0.14,0,113.02,1.15
"276",306.652013422819,47.661744966443,"bare",0,0.14,0,112.32,1.15
"277",306.714429530201,47.661744966443,"bare",0,0.14,0,111.63,1.15
"278",306.776845637584,47.661744966443,"bare",0,0.14,0,110.94,1.15
"279",306.839261744966,47.661744966443,"bare",0,0.14,0,110.25,1.15
"280",306.901677852349,47.661744966443,"bare",0,0.14,0,109.57,1.15
"281",306.964093959732,47.661744966443,"bare",0,0.14,0,108.89,1.15
"282",307.026510067114,47.661744966443,"bare",0,0.14,0,108.21,1.15
"283",307.088926174497,47.661744966443,"bare",0,0.14,0,107.54,1.15
"284",307.151342281879,47.661744966443,"bare",0,0.14,0,106.87,1.15
"285",307.213758389262,47.661744966443,"bare",0,0.14,0,106.21,1.15
"286",307.276174496644,47.661744966443,"bare",0,0.14,0,105.55,1.15
"287",307.338590604027,47.661744966443,"bare",0,0.14,0,104.9,1.15
"288",307.401006711409,47.661744966443,"bare",0,0.14,0,104.24,1.15
"289",307.463422818792,47.661744966443,"bare",0,0.14,0,103.6,1.15
"290",307.525838926174,47.661744966443,"bare",0,0.14,0,102.95,1.15
"291",307.588255033557,47.661744966443,"bare",0,0.14,0,102.31,1.15
"292",307.65067114094,47.661744966443,"bare",0,0.14,0,101.67,1.15
"293",307.713087248322,47.661744966443,"bare",0,0.14,0,101.04,1.15
"294",307.775503355705,47.661744966443,"bare",0,0.14,0,100.41,1.15
"295",307.837919463087,47.661744966443,"bare",0,0.14,0,99.79,1.15
"296",307.90033557047,47.661744966443,"bare",0,0.14,0,99.17,1.15
"297",307.962751677852,47.661744966443,"bare",0,0.13,0,98.55,1.15
"298",308.025167785235,47.661744966443,"bare",0,0.13,0,97.93,1.15
"299",308.087583892617,47.661744966443,"bare",0,0.13,0,97.32,1.15
"300",308.15,47.661744966443,"bare",0,0.13,0,96.71,1.15
"301",298.85,81.1234899328859,"seagrass",505.39,0.18,5.06,7708.71,0.01
"302",298.912416107383,81.1234899328859,"seagrass",505.39,0.18,5.05,7670.83,0.01
"303",298.974832214765,81.1234899328859,"seagrass",505.39,0.18,5.05,7633.15,0.01
"304",299.037248322148,81.1234899328859,"seagrass",505.39,0.18,5.05,7595.66,0.01
"305",299.09966442953,81.1234899328859,"seagrass",505.4,0.18,5.05,7558.36,0.01
"306",299.162080536913,81.1234899328859,"seagrass",505.4,0.18,5.05,7521.26,0.01
"307",299.224496644295,81.1234899328859,"seagrass",505.4,0.18,5.05,7484.35,0.01
"308",299.286912751678,81.1234899328859,"seagrass",505.4,0.18,5.05,7447.64,0.01
"309",299.34932885906,81.1234899328859,"seagrass",505.4,0.18,5.05,7411.11,0.01
"310",299.411744966443,81.1234899328859,"seagrass",505.4,0.18,5.05,7374.77,0.01
"311",299.474161073826,81.1234899328859,"seagrass",505.4,0.18,5.05,7338.62,0.01
"312",299.536577181208,81.1234899328859,"seagrass",505.4,0.18,5.05,7302.65,0.01
"313",299.598993288591,81.1234899328859,"seagrass",505.39,0.18,5.05,7266.87,0.01
"314",299.661409395973,81.1234899328859,"seagrass",505.39,0.18,5.05,7231.28,0.01
"315",299.723825503356,81.1234899328859,"seagrass",505.39,0.18,5.05,7195.87,0.01
"316",299.786241610738,81.1234899328859,"seagrass",505.39,0.18,5.05,7160.64,0.01
"317",299.848657718121,81.1234899328859,"seagrass",505.39,0.18,5.05,7125.59,0.01
"318",299.911073825503,81.1234899328859,"seagrass",505.38,0.18,5.05,7090.72,0.01
"319",299.973489932886,81.1234899328859,"seagrass",505.38,0.18,5.05,7056.03,0.01
"320",300.035906040268,81.1234899328859,"seagrass",505.37,0.18,5.05,7021.52,0.01
"321",300.098322147651,81.1234899328859,"seagrass",505.37,0.18,5.05,6987.18,0.01
"322",300.160738255034,81.1234899328859,"seagrass",505.36,0.18,5.05,6953.03,0.01
"323",300.223154362416,81.1234899328859,"seagrass",505.36,0.18,5.05,6919.04,0.01
"324",300.285570469799,81.1234899328859,"seagrass",505.35,0.17,5.05,6885.23,0.01
"325",300.347986577181,81.1234899328859,"seagrass",505.35,0.17,5.05,6851.59,0.01
"326",300.410402684564,81.1234899328859,"seagrass",505.34,0.17,5.05,6818.13,0.01
"327",300.472818791946,81.1234899328859,"seagrass",505.33,0.17,5.05,6784.83,0.01
"328",300.535234899329,81.1234899328859,"seagrass",505.32,0.17,5.05,6751.7,0.01
"329",300.597651006711,81.1234899328859,"seagrass",505.31,0.17,5.05,6718.74,0.01
"330",300.660067114094,81.1234899328859,"seagrass",505.3,0.17,5.05,6685.95,0.01
"331",300.722483221477,81.1234899328859,"seagrass",505.29,0.17,5.05,6653.33,0.01
"332",300.784899328859,81.1234899328859,"seagrass",505.28,0.17,5.05,6620.87,0.01
"333",300.847315436242,81.1234899328859,"seagrass",505.27,0.17,5.05,6588.57,0.01
"334",300.909731543624,81.1234899328859,"seagrass",505.26,0.17,5.05,6556.44,0.01
"335",300.972147651007,81.1234899328859,"seagrass",505.25,0.17,5.05,6524.46,0.01
"336",301.034563758389,81.1234899328859,"seagrass",505.24,0.17,5.05,6492.65,0.01
"337",301.096979865772,81.1234899328859,"seagrass",505.22,0.17,5.05,6461,0.01
"338",301.159395973154,81.1234899328859,"seagrass",505.21,0.17,5.05,6429.51,0.01
"339",301.221812080537,81.1234899328859,"seagrass",505.19,0.17,5.05,6398.17,0.01
"340",301.284228187919,81.1234899328859,"seagrass",505.18,0.17,5.05,6366.99,0.01
